"","...1","...2","total_pop","no_rent_burden","rent_burden","severe_burden","median_income","commuters_by_public_transportation","cluster","deaths_per10000","confirmed_cases_per1000"
"568",568,568,0.335048268697116,0.124171591434334,0.840646341371568,0.209894597821673,0.451975846108509,-0.089406842297707,3,12.236538511394,96.6116195266119
"569",569,569,0.194414705772667,-0.900125878953899,0.600793647145584,1.45293168555547,-0.878251265242182,-0.0739384047362232,3,15.8520818850984,64.5257693781956
"570",570,570,-0.155294905940957,-0.291595863495806,1.24589119292224,0.0113330588152712,1.11232197277649,-0.0973307285689848,3,6.30616427557938,45.0365232014294
"571",571,571,-0.21901012217731,0.102841688276492,1.71920272593994,-0.474303663908433,-0.616309645861582,-0.0981736951935888,3,10.6480073014907,72.8374404218639
"572",572,572,-0.258500338667958,-0.280796586410911,0.760111364564707,0.226206528597556,-0.438808729059411,-0.0984687335122002,3,12.9783577115998,77.2036900627872
"573",573,573,-0.302656431674924,-0.950895999571667,-1.61267066581094,1.87907265299013,-0.49838252193543,-0.0985108818434304,3,4.29922613929493,48.0284977275519
"574",574,574,-0.263852373495498,-0.385833965962991,1.0099288108761,0.958547817263477,-0.46161610943064,-0.0909663305532245,3,11.8400118400118,48.2480482480482
"575",575,575,-0.215084574365207,0.581077807190577,-0.0299182213996942,-0.244356802090776,-0.836679284297969,-0.0972042835752942,3,17.7641805038119,74.2641434951025
"576",576,576,-0.235481533006193,-0.822741805155636,1.10774140297174,0.983875977908179,1.4410838771243,-0.0992274034743438,3,5.16010664220394,53.0344293782072
"577",577,577,-0.172755829281816,0.537024454719432,1.40382037687991,-0.272758174516627,0.304376244040525,-0.0974571735626754,3,3.63622445073873,45.2231493531348
"578",578,578,0.424035778943671,0.135200570412151,0.534219380735584,0.832077848841148,1.14840187550422,-0.0596501204491851,3,6.71245850689176,55.3915754048164
"579",579,579,-0.0902470980370182,0.675091988871258,0.101537476073762,0.0207699167295501,0.489886441575067,-0.0949704220200936,3,9.18787200894819,71.1194556518729
"580",580,580,-0.211787403111804,-0.251995079515058,-0.472493703034841,1.10776477561531,-0.68991874973528,-0.096529910275611,3,10.8580252871344,66.8613068236657
"581",581,581,3.2875333114966,-0.047352221371147,0.80805482350895,0.828446385768606,0.887833275677742,1.4584484738002,3,7.44244967439283,54.3655113715089
"582",582,582,2.30759812500328,0.313015169090996,0.773203636211601,0.463846817112631,1.70157619808666,0.0755617261372999,3,7.78002684447523,54.2815855559404
"583",583,583,0.628597628316905,-0.529967994182865,1.01331392582678,1.42742838543485,-0.426451553072324,0.0303365667272941,3,8.28013861024986,51.4499361663323
"584",584,584,2.29674237824782,-0.258098639924793,1.25535994632434,0.931746121975559,0.471350677594436,1.08636300569998,3,6.86079780889214,51.4491906975733
"585",585,585,2.85248727402404,-0.306639037613168,1.38061434466077,0.858481740125684,1.12887448629006,0.114886119175077,3,6.4160619537639,62.9234769437521
"586",586,586,0.401623681683409,0.473986560335872,0.724640197959561,-0.0525189336477231,3.56590791599034,-0.079754874445991,3,3.92806436346427,49.7964978703265
"587",587,587,-0.350535836360157,-2.89605256938809,-1.44390842843097,0.14133998491489,-2.01236541694595,-0.0990166618181928,3,9.92063492063492,49.9338624338624
"588",588,588,-0.333768294049587,4.04318114983248,-1.88721763165498,-2.3742319090781,-0.15978064411642,-0.09842658518097,3,6.52145558888744,71.9968697013173
"589",589,589,-0.352020105128117,0.0321711142442926,0.540574849700809,-1.3515245597036,-0.495026251914246,-0.0985108818434304,3,3.82701875239189,63.9112131649445
"590",590,590,-0.346501947762072,-1.69415172652369,-1.35520924075977,0.0175138898317552,-0.894040990114571,-0.098005101868668,3,4.82975126780971,51.1953634387829
"591",591,591,-0.357646603280147,-1.53125674049445,-1.69902418725667,-2.41428104833385,-1.35545183916327,-0.0992274034743438,3,0,50.2369668246445
"592",592,592,-0.336675438473452,1.70991537761303,-1.36109360414725,-1.87760601128811,0.690576133069056,-0.0992274034743438,4,14.573010784028,80.5887496356747
"593",593,593,-0.347206162870958,-0.00655967126076103,1.24403175475682,-0.939240442514359,-0.5316401066908,-0.0987216234995814,3,7.60263558033452,71.7181956411556
"594",594,594,-0.345985523348888,0.120826135565418,-0.742852442561135,-1.44796112482574,-0.473363054504785,-0.0992274034743438,3,4.66853408029879,62.0915032679739
"595",595,595,-0.314075550517487,0.508725629348441,-1.48460196255968,-0.140781110195397,0.143885513936628,-0.097794360212517,3,8.38414634146341,73.5518292682927
"596",596,596,-0.324967410868269,-0.909638854343288,0.429506529239867,0.262989744700117,0.32939571147117,-0.0980472501998982,3,3.95882818685669,51.8606492478226
"597",597,597,-0.322540577262258,0.39224295754946,1.62609022680927,-1.5723628943273,0.479741352647396,-0.0970356902503734,4,2.78396436525612,74.0534521158129
"598",598,598,-0.342330827501743,-0.646215966197936,-0.643915970881554,-1.60618894855806,-0.252764579476045,-0.0980893985311284,4,16.9939577039275,83.6480362537764
"599",599,599,-0.314909774569553,1.41874536347674,-0.083015262532095,-0.636849349592021,0.160895700634902,-0.0970778385816036,4,10.8619753277989,69.0511288695787
"600",600,600,-0.333450494410704,-1.13028446719171,-0.253238258397904,0.137172991036443,-1.04240338082373,-0.0991009584806532,3,11.605415860735,60.4771115409413
"601",601,601,-0.320344870666345,-0.942867756995624,-0.637738805239821,-0.129933946599019,-1.03775037011255,-0.098215843524819,4,17.5685172171469,80.2002810962755
"602",602,602,-0.347646748733954,0.229542237901625,-0.590726595019599,0.12400077848718,-0.715777284671222,-0.0991431068118834,4,13.0753138075314,91.5271966527197
"603",603,603,-0.339997889243585,0.880639988132044,-1.0058488919,-0.422258724806508,0.0691322271011627,-0.0988902168245022,3,3.36587007741501,48.4685291147762
"604",604,604,-0.330640856694223,0.147814653960796,0.591472589172578,-0.573686663782764,-0.654067683599904,-0.099058810149423,4,9.37536622524317,98.5585374428689
"605",605,605,-0.325357437697806,-1.34321893622871,0.794840260953789,1.43117983881416,-0.92874787328818,-0.099058810149423,4,16.0064025610244,104.241696678671
"606",606,606,-0.278976747218665,1.44119308532579,0.781564403843917,-0.97760093082824,-0.0953250039368607,-0.0987216234995814,4,10.9461885371514,93.2615263365296
"607",607,607,-0.287611507861476,2.20416236636575,-1.30323346011563,-1.44532039997714,-0.127819800051053,-0.0987216234995814,4,11.2480438184664,102.944053208138
"608",608,608,-0.30060517946032,-0.299867415412029,-1.11692165407875,0.722469414890258,-0.519359209567831,-0.099058810149423,4,13.0563798219585,87.2403560830861
"609",609,609,-0.223354587695211,-2.31576904739943,1.87272056465557,3.62164427832785,-1.2263117222118,-0.0955183503260862,4,5.49148819330038,140.843597186266
"610",610,610,-0.0576943032087868,0.151912180841265,0.14703621159823,0.852478444220841,-0.175951763309398,-0.0757929313103521,4,8.20325038935717,79.7736378443285
"611",611,611,0.180709596345871,0.349598851809569,0.728055845690196,0.246897210615418,0.266389369709849,-0.089828325610009,4,8.6592774166045,90.5827027603112
"612",612,612,-0.276690756634433,-0.346216319364358,-0.701786905680495,-1.05804440361908,-0.11706448021044,-0.0967828002629922,4,9.37286980231765,112.005794137696
"613",613,613,-0.283512614791802,-0.0670414817383561,0.565770662490861,-0.139689707327616,0.69705983651907,-0.0921886321589003,4,6.02325904647176,73.7617569383311
"614",614,614,-0.0644294887373703,0.0733476314863688,0.38056558461116,0.208511518244879,-0.0441418861138024,-0.0952233120074747,4,13.7389359011769,100.221281976461
"615",615,615,-0.266723404324036,0.200371912595813,1.20705968464331,-0.84220680039662,-0.346511303476847,-0.0966563552693016,4,3.43092406221409,52.7599878011589
"616",616,616,-0.302681711191653,0.62337782397491,-0.765957075819645,-0.642740497728908,-0.716845188768871,-0.0977100635500566,4,9.21658986175115,66.42089093702
"617",617,617,-0.33629263436298,-0.695865333542936,-0.727780408436632,-0.990804458504348,0.0203900329298747,-0.0988059201620418,4,2.87026406429392,35.4477611940299
"618",618,618,-0.320565163597844,0.834261752277995,-0.873047615024546,-0.00957304164765371,-0.776876654829597,-0.0992274034743438,4,8.83158173628897,52.3712796961936
"619",619,619,-0.316350707023121,0.604692862156659,0.0636154373181715,0.35430148872147,-0.75223858171954,-0.098005101868668,4,23.2185748598879,70.3763010408327
"620",620,620,-0.262469222794454,0.832289775253618,-1.02165104841567,-1.17631327242954,0.637562322507169,-0.0874680190611178,4,5.47245530828165,77.5629332360452
"621",621,621,-0.278254475312115,0.552720150606775,1.32526020172761,-1.24740655900324,-0.249865982639567,-0.0965720586068412,4,6.94474586570598,99.8307218195234
"622",622,622,-0.221707807748275,-0.887530419976576,0.570021087241313,2.04343390710699,-0.48716952891011,-0.0939167137393385,4,1.55050779130165,57.7047316329431
"623",623,623,1.20990733822548,0.0110090360357329,0.468267200085565,0.45732274655534,0.797442821698124,-0.0585542638371998,4,8.41153069174498,91.8396661127927
"624",624,624,-0.19761281694575,0.808602228155594,0.31333677754309,-0.403326725779604,0.122832547440109,-0.0830845926131769,4,11.6819854967048,83.6253829707509
"625",625,625,-0.30688894504731,0.559563337744242,0.722695872615132,-0.97159437890821,-0.5393442719667,-0.099058810149423,4,12.5744540039709,77.8292521508935
"626",626,626,-0.32877378381579,0.356324632704028,1.13594116105113,-0.950947113989121,-0.474812352923023,-0.0982579918560492,4,5.52486187845304,52.707182320442
"627",627,627,-0.210303134343843,-0.00533855511365911,-0.443571073694045,1.38481665646861,-0.311956978031474,-0.0955183503260862,4,4.06164138095807,50.7466252538526
"628",628,628,0.386192342399957,0.038651027750147,0.731658275293202,-0.0213923832533361,-0.249484588318978,-0.0899547706036996,4,11.1579649031286,103.653146691011
"629",629,629,-0.21695164724364,0.324162732186171,0.612992080349899,0.303770141644912,0.160743142906666,-0.0972885802377546,4,10.9961513470285,77.6978057679812
